Order_id,Counter_party_1,inst_Code,c1_ISIN,c1_Date,c1_Time,Settlement_date,Buy_sell,c1_Price,c1_Volume,c1_Trade amount,Counter_party_2,c2_Code,c2_ISIN,c2_Date,c2_Time,c2_price,c2_Volume,c2_Trade_amount,Settled,Comments
432821,C1188800,ACC,INE012A01025,18-12-2014,12:18:00,20/12/2014,B,1384.85,64,88630.4,C2247887,ACC,INE415A01038,18-12-2014,12:18:00,1384.85,64,88630.4,N,ISIN mismatch
6668413,C1171779,DABUR,INE016A01026,18-12-2014,12:18:00,20/12/2014,S,235,2016,473760,C2209499,DABUR,INE016A01026,18-12-2014,12:18:00,235,2016,473760,Y,Settled
180062,C1168256,ABAN,INE421A01028,18-12-2014,12:19:00,20/12/2014,S,445.6,5918,2637060.8,C2212288,ABAN,INE421A01028,18-12-2014,12:19:00,445.6,5918,2637060.8,Y,Settled
253434,C1128417,ABB,INE117A01022,18-12-2014,12:19:00,20/12/2014,B,1181.5,15,17722.5,C2211453,ABB,INE621H01010,18-12-2014,12:19:00,1181.5,15,17722.5,N,ISIN mismatch
355916,C1140733,ABIRLANUVO,INE069A01017 ,18-12-2014,12:19:00,20/12/2014,S,1690.25,240,405660,C2211594,ABIRLANUVO,INE069A01017 ,18-12-2014,12:19:00,1690.25,240,405660,Y,Settled
432822,C1192627,ACC,INE012A01025,18-12-2014,12:19:00,20/12/2014,B,1385.8,279,386638.2,C2233470,ACC,INE415A01038,18-12-2014,12:19:00,1385.8,279,386638.2,N,ISIN mismatch
510829,C1125293,ADANIENT,INE423A01024,18-12-2014,12:19:00,20/12/2014,B,442,222,98124,C2228240,ADANIENT,INE423A01024,18-12-2014,12:19:00,442,221,97682,N,volume mismatch between Buyer and seller
6668414,C1152372,DABUR,INE016A01026,18-12-2014,12:19:00,20/12/2014,B,235,385,90475,C2289598,DABUR,INE016A01026,18-12-2014,12:19:00,235,385,90475,Y,Settled
180063,C1107088,ABAN,INE421A01028,18-12-2014,12:20:00,20/12/2014,B,445.4,4244,1890277.6,C2211947,ABAN,INE421A01028,18-12-2014,12:20:00,445.4,4244,1890277.6,Y,Settled
355917,C1133150,ABIRLANUVO,INE069A01017 ,18-12-2014,12:20:00,20/12/2014,S,1691.75,119,201318.25,C2281805,AIL,INE069A01017 ,18-12-2014,12:20:00,1691.75,119,201318.25,N,Security code mismatch
432823,C1151094,ACC,INE012A01025,18-12-2014,12:20:00,20/12/2014,S,1385.65,339,469735.35,C2211898,ACC,INE012A01025,18-12-2014,12:20:00,1385.65,339,469735.35,Y,Settled
6668415,C1181552,DABUR,INE016A01026,18-12-2014,12:20:00,20/12/2014,S,235,175,41125,C2274174,DABUR,INE016A01026,18-12-2014,12:20:00,235,175,41125,Y,Settled
180064,C1124002,ABAN,INE421A01028,18-12-2014,12:21:00,20/12/2014,B,445,3977,1769765,C2262567,ABAN,INE421A01028,18-12-2014,12:21:00,445,3977,1769765,Y,Settled
355918,C1195074,ABIRLANUVO,INE069A01017 ,18-12-2014,12:21:00,20/12/2014,B,1691,224,378784,C2238782,ABIRLANUVO,INE069A01017 ,18-12-2014,12:21:00,1691,224,378784,Y,Settled
432824,C1174818,ACC,INE012A01025,18-12-2014,12:21:00,20/12/2014,B,1385.55,11,15241.05,C2232793,ACC,INE415A01038,18-12-2014,12:21:00,1385.55,11,15241.05,N,ISIN mismatch
510831,C1148651,ADANIENT,INE423A01024,18-12-2014,12:21:00,20/12/2014,B,441.7,3743,1653283.1,C2260762,ADANIENT,INE423A01024,18-12-2014,12:21:00,441.7,3743,1653283.1,Y,Settled
6668416,C1101549,DABUR,INE399G01015,18-12-2014,12:21:00,20/12/2014,S,234.95,708,166344.6,C2207202,DABUR,INE016A01026,18-12-2014,12:21:00,234.95,708,166344.6,N,ISIN mismatch
16830,C1118664,3IINFOTECH,INE748C01020,18-12-2014,12:22:00,20/12/2014,B,7.4,425,3145,C2208772,3IINFOTECH,INE748C01020,18-12-2014,12:22:00,7.4,425,3145,Y,Settled
180065,C1115743,ABAN,INE421A01028,18-12-2014,12:22:00,20/12/2014,B,445,2981,1326545,C2244454,ABAN,INE421A01028,18-12-2014,12:22:00,445,2981,1326545,Y,Settled
6668417,C1125021,DABUR,INE016A01026,18-12-2014,12:22:00,20/12/2014,B,235.2,1273,299409.6,C2280451,DABUR,INE016A01026,18-12-2014,12:22:00,235.2,1273,299409.6,Y,Settled
180066,C1124498,ABAN,INE421A01028,18-12-2014,12:23:00,20/12/2014,B,444.75,3885,1727853.75,C2233300,ABAN,INE421A01028,18-12-2014,12:23:00,444.75,3885,1727853.75,Y,Settled
510833,C1102892,ADANIENT,INE423A01024,18-12-2014,12:23:00,20/12/2014,B,441.95,5,2209.75,C2281801,ADANIENT,INE423A01024,18-12-2014,12:23:00,441.95,5,2209.75,Y,Settled
6668418,C1133280,DABUR,INE016A01026,18-12-2014,12:23:00,20/12/2014,B,235.4,922,217038.8,C2258245,DABUR,INE016A01026,18-12-2014,12:23:00,235.4,922,217038.8,Y,Settled
16832,C1159924,3IINFOTECH,INE748C01020,18-12-2014,12:24:00,20/12/2014,B,7.5,270,2025,C2262546,3IINFOTECH,INE748C01020,18-12-2014,12:24:00,7.5,270,2025,Y,Settled
180067,C1118219,ABAN,INE421A01028,18-12-2014,12:24:00,20/12/2014,S,444.85,1992,886141.2,C2218151,ABAN,INE421A01028,18-12-2014,12:24:00,444.85,1992,886141.2,Y,Settled
355921,C1161826,ABIRLANUVO,INE069A01017 ,18-12-2014,12:24:00,20/12/2014,B,1692,33,55836,C2228940,ABIRLANUVO,INE069A01017 ,18-12-2014,12:24:00,1692,33,55836,Y,Settled
432827,C1134597,ACC,INE012A01025,18-12-2014,12:24:00,20/12/2014,S,1385.85,16,22173.6,C2298092,ACC,INE012A01025,18-12-2014,12:24:00,1385.85,16,22173.6,Y,Settled
6668419,C1105628,DABUR,INE016A01026,18-12-2014,12:24:00,20/12/2014,B,235.35,22,5177.7,C2282670,DABUR,INE016A01026,18-12-2014,12:24:00,236.7,22,5207.4,N,Price mismatch between Buyer and Seller
180068,C1188549,ABAN,INE421A01028,18-12-2014,12:25:00,20/12/2014,B,444.95,1841,819152.95,C2274468,ABAN,INE421A01028,18-12-2014,12:25:00,444.95,1841,819152.95,Y,Settled
510835,C1172989,ADANIENT,INE423A01024,18-12-2014,12:25:00,20/12/2014,B,442.25,5363,2371786.75,C2291527,ADANIENT,INE423A01024,18-12-2014,12:25:00,442.25,5363,2371786.75,Y,Settled
6668420,C1141612,DABUR,INE016A01026,18-12-2014,12:25:00,20/12/2014,S,235.35,407,95787.45,C2249992,DABUR,INE016A01026,18-12-2014,12:25:00,235.35,407,95787.45,Y,Settled
114634,C1112758,8KMILES,INE650K01021,18-12-2014,12:26:00,20/12/2014,B,555,140,77700,C2223567,8KMILES,INE650K01021,18-12-2014,12:26:00,555,140,77700,Y,Settled
180069,C1174511,ABAN,INE421A01028,18-12-2014,12:26:00,20/12/2014,B,445.4,3427,1526385.8,C2230726,ABAN,INE421A01028,18-12-2014,12:26:00,445.4,3427,1526385.8,Y,Settled
355923,C1136678,ABIRLANUVO,INE069A01017 ,18-12-2014,12:26:00,20/12/2014,B,1695,1842,3122190,C2269020,ABIRLANUVO,INE069A01017 ,18-12-2014,12:26:00,1695,1842,3122190,Y,Settled
432829,C1148033,ACC,INE012A01025,18-12-2014,12:26:00,20/12/2014,S,1386,19,26334,C2297345,ACC,INE012A01025,18-12-2014,12:26:00,1386,19,26334,Y,Settled
6668421,C1194147,DABUR,INE016A01026,18-12-2014,12:26:00,20/12/2014,S,235.4,1868,439727.2,C2234653,DABUR,INE016A01026,18-12-2014,12:26:00,235.4,1868,439727.2,Y,Settled
180070,C1139770,ABAN,INE421A01028,18-12-2014,12:27:00,20/12/2014,B,445.5,4065,1810957.5,C2241744,ABAN,INE421A01028,18-12-2014,12:27:00,445.5,4065,1810957.5,Y,Settled
355924,C1195762,ABIRLANUVO,INE069A01017 ,18-12-2014,12:27:00,20/12/2014,B,1695,391,662745,C2265510,ABIRLANUVO,INE069A01017 ,18-12-2014,12:27:00,1695,391,662745,Y,Settled
432830,C1165929,ACC,INE012A01025,18-12-2014,12:27:00,20/12/2014,B,1386.4,146,202414.4,C2235899,ACC,INE415A01038,18-12-2014,12:27:00,1386.4,146,202414.4,N,ISIN mismatch
510837,C1196124,ADANIENT,INE423A01024,18-12-2014,12:27:00,20/12/2014,B,442.3,308,136228.4,C2221026,ADANIENT,INE423A01024,18-12-2014,12:27:00,442.3,308,136228.4,Y,Settled
6668422,C1107478,DABUR,INE016A01026,18-12-2014,12:27:00,20/12/2014,S,235.4,1632,384172.8,C2202139,DABUR,INE016A01026,18-12-2014,12:27:00,235.4,1632,384172.8,Y,Settled
114636,C1118182,8KMILES,INE650K01021,18-12-2014,12:28:00,20/12/2014,B,559.9,209,117019.1,C2215733,8KMILES,INE650K01021,18-12-2014,12:28:00,559.9,209,117019.1,Y,Settled
355925,C1154138,ABIRLANUVO,INE069A01017 ,18-12-2014,12:28:00,20/12/2014,B,1694.45,2757,4671598.65,C2280987,ABIRLANUVO,INE069A01017 ,18-12-2014,12:28:00,1694.45,2757,4671598.65,Y,Settled
432831,C1102500,ACC,INE012A01025,18-12-2014,12:28:00,20/12/2014,B,1386.7,543,752978.1,C2212260,ACC,INE415A01038,18-12-2014,12:28:00,1386.7,543,752978.1,N,ISIN mismatch
6668423,C1108015,DABUR,INE016A01026,18-12-2014,12:28:00,20/12/2014,B,235.35,1034,243351.9,C2202809,DABUR,INE016A01026,18-12-2014,12:28:00,235.35,1034,243351.9,Y,Settled
16836,C1196298,3IINFOTECH,INE748C01020,18-12-2014,12:29:00,20/12/2014,S,7.5,2011,15082.5,C2215752,3IINFOTECH,INE748C01020,18-12-2014,12:29:00,7.5,2011,15082.5,Y,Settled
355926,C1100741,ABIRLANUVO,INE069A01017 ,18-12-2014,12:29:00,20/12/2014,B,1686.7,2253,3800135.1,C2236490,ABIRLANUVO,INE069A01017 ,18-12-2014,12:29:00,1686.7,2253,3800135.1,Y,Settled
180073,C1147907,ABAN,INE421A01028,18-12-2014,12:30:00,20/12/2014,S,444.4,4401,1955804.4,C2211634,ABAN,INE421A01028,18-12-2014,12:30:00,444.4,4401,1955804.4,Y,Settled
355927,C1146086,ABIRLANUVO,INE069A01017 ,18-12-2014,12:30:00,20/12/2014,S,1690.5,1192,2015076,C2231382,ABIRLANUVO,INE069A01017 ,18-12-2014,12:30:00,1690.5,1192,2015076,Y,Settled
432833,C1193208,ACC,INE012A01025,18-12-2014,12:30:00,20/12/2014,S,1389,959,1332051,C2220210,ACC,INE012A01025,18-12-2014,12:30:00,1388.85,959,1331907.15,N,Price mismatch between Buyer and Seller
6668425,C1126033,DABUR,INE016A01026,18-12-2014,12:30:00,20/12/2014,B,235.3,519,122120.7,C2225818,DABUR,INE016A01026,18-12-2014,12:30:00,235.3,519,122120.7,Y,Settled
180074,C1142017,ABAN,INE421A01028,18-12-2014,12:31:00,20/12/2014,B,444,2377,1055388,C2224497,ABAN,INE421A01028,18-12-2014,12:31:00,444,2377,1055388,Y,Settled
355928,C1191695,ABIRLANUVO,INE069A01017 ,18-12-2014,12:31:00,20/12/2014,B,1691.8,152,257153.6,C2278051,CIPLA,INE069A01017 ,18-12-2014,12:31:00,1691.8,152,257153.6,N,Security code mismatch
432834,C1175296,ACC,INE012A01025,18-12-2014,12:31:00,20/12/2014,B,1386.3,305,422821.5,C2281295,ACC,INE415A01038,18-12-2014,12:31:00,1386.3,305,422821.5,N,ISIN mismatch
510841,C1146221,ADANIENT,INE423A01024,18-12-2014,12:31:00,20/12/2014,B,442.95,2206,977147.7,C2263991,ADANIENT,INE423A01024,18-12-2014,12:31:00,442.95,2206,977147.7,Y,Settled
6668426,C1119698,DABUR,INE016A01026,18-12-2014,12:31:00,20/12/2014,S,235.2,438,103017.6,C2230986,DABUR,INE016A01026,18-12-2014,12:31:00,235.2,438,103017.6,Y,Settled
180075,C1135255,ABAN,INE421A01028,18-12-2014,12:32:00,20/12/2014,B,443.5,1237,548609.5,C2297802,ABAN,INE421A01028,18-12-2014,12:32:00,443.5,1237,548609.5,Y,Settled
355929,C1173616,ABIRLANUVO,INE069A01017 ,18-12-2014,12:32:00,20/12/2014,B,1690,584,986960,C2265453,ABIRLANUVO,INE069A01017 ,18-12-2014,12:32:00,1690,584,986960,Y,Settled
510842,C1118919,ADANIENT,INE423A01024,18-12-2014,12:32:00,20/12/2014,B,442.55,676,299163.8,C2203772,ADANIENT,INE423A01024,18-12-2014,12:32:00,442.55,676,299163.8,Y,Settled
6668427,C1140790,DABUR,INE016A01026,18-12-2014,12:32:00,20/12/2014,B,235.25,889,209137.25,C2245560,DABUR,INE016A01026,18-12-2014,12:32:00,235.25,889,209137.25,Y,Settled
180076,C1105264,ABAN,INE421A01028,18-12-2014,12:33:00,20/12/2014,B,443.6,2116,938657.6,C2234808,ABAN,INE421A01028,18-12-2014,12:33:00,443.6,2116,938657.6,Y,Settled
432836,C1174677,ACC,INE012A01025,18-12-2014,12:33:00,20/12/2014,B,1384.9,36,49856.4,C2237099,ACC,INE415A01038,18-12-2014,12:33:00,1384.9,36,49856.4,N,ISIN mismatch
510843,C1136239,ADANIENT,INE423A01024,18-12-2014,12:33:00,20/12/2014,B,442.6,1253,554577.8,C2292523,ADANIENT,INE423A01024,18-12-2014,12:33:00,442.6,1253,554577.8,Y,Settled
6668428,C1192829,DABUR,INE016A01026,18-12-2014,12:33:00,20/12/2014,B,235.35,1328,312544.8,C2242187,DABUR,INE016A01026,18-12-2014,12:33:00,235.35,1328,312544.8,Y,Settled
16837,C1192994,3IINFOTECH,INE748C01020,18-12-2014,12:34:00,20/12/2014,B,7.5,3,22.5,C2265235,3IINFOTECH,INE748C01020,18-12-2014,12:34:00,7.5,3,22.5,Y,Settled
114640,C1189353,8KMILES,INE650K01021,18-12-2014,12:34:00,20/12/2014,B,560,107,59920,C2285752,8KMILES,INE650K01021,18-12-2014,12:34:00,560,107,59920,Y,Settled
180077,C1116453,ABAN,INE421A01028,18-12-2014,12:34:00,20/12/2014,B,443.65,826,366454.9,C2209387,ABAN,INE421A01028,18-12-2014,12:34:00,443.65,819,363349.35,N,volume mismatch between Buyer and seller
253442,C1132569,ABB,INE117A01022,18-12-2014,12:34:00,20/12/2014,B,1183.9,161,190607.9,C2238341,ABB,INE117A01022,18-12-2014,12:34:00,1183.9,161,190607.9,Y,Settled
510844,C1160360,ADANIENT,INE423A01024,18-12-2014,12:34:00,20/12/2014,B,442,581,256802,C2241336,ADANIENT,INE423A01024,18-12-2014,12:34:00,442,581,256802,Y,Settled
6668429,C1199055,DABUR,INE016A01026,18-12-2014,12:34:00,20/12/2014,B,235.25,3,705.75,C2270481,DABUR,INE016A01026,18-12-2014,12:34:00,235.25,3,705.75,Y,Settled
114641,C1173039,8KMILES,INE650K01021,18-12-2014,12:35:00,20/12/2014,B,560,277,155120,C2282732,HITECHGEAR,INE650K01021,18-12-2014,12:35:00,560,277,155120,N,Security code mismatch
180078,C1182716,ABAN,INE421A01028,18-12-2014,12:35:00,20/12/2014,B,443.5,1176,521556,C2243791,ABAN,INE421A01028,18-12-2014,12:35:00,443.5,1176,521556,Y,Settled
510845,C1183199,ADANIENT,INE423A01024,18-12-2014,12:35:00,20/12/2014,B,442.55,11,4868.05,C2214029,ABB,INE423A01024,18-12-2014,12:35:00,442.55,11,4868.05,N,Security code mismatch
6330799,C1107507,CRISIL,INE007A01025,18-12-2014,12:35:00,20/12/2014,B,1825.05,357,651542.85,C2258885,CRISIL,INE007A01025,18-12-2014,12:35:00,1825.05,357,651542.85,Y,Settled
6668430,C1126166,DABUR,INE016A01026,18-12-2014,12:35:00,20/12/2014,B,235.4,1010,237754,C2297581,DABUR,INE016A01026,18-12-2014,12:35:00,235.4,1008,237283.2,N,volume mismatch between Buyer and seller
16838,C1155797,3IINFOTECH,INE748C01020,18-12-2014,12:36:00,20/12/2014,B,7.5,1720,12900,C2204508,3IINFOTECH,INE748C01020,18-12-2014,12:36:00,7.5,1720,12900,Y,Settled
114642,C1150223,8KMILES,INE650K01021,18-12-2014,12:36:00,20/12/2014,B,562.4,330,185592,C2259471,8KMILES,INE650K01021,18-12-2014,12:36:00,562.4,330,185592,Y,Settled
180079,C1124869,ABAN,INE421A01028,18-12-2014,12:36:00,20/12/2014,B,443.3,347,153825.1,C2236627,ABAN,INE421A01028,18-12-2014,12:36:00,443.3,347,153825.1,Y,Settled
355933,C1191776,ABIRLANUVO,INE069A01017 ,18-12-2014,12:36:00,20/12/2014,S,1690.95,35,59183.25,C2298659,ABIRLANUVO,INE069A01017 ,18-12-2014,12:36:00,1690.95,35,59183.25,Y,Settled
114643,C1119276,8KMILES,INE650K01021,18-12-2014,12:37:00,20/12/2014,B,563.8,187,105430.6,C2268084,8KMILES,INE650K01021,18-12-2014,12:37:00,563.8,187,105430.6,Y,Settled
180080,C1184618,ABAN,INE421A01028,18-12-2014,12:37:00,20/12/2014,B,444.3,1936,860164.8,C2279514,ABAN,INE421A01028,18-12-2014,12:37:00,444.3,1936,860164.8,Y,Settled
355934,C1152248,ABIRLANUVO,INE069A01017 ,18-12-2014,12:37:00,20/12/2014,B,1691,128,216448,C2202229,ABIRLANUVO,INE069A01017 ,18-12-2014,12:37:00,1691,128,216448,Y,Settled
510847,C1146108,ADANIENT,INE423A01024,18-12-2014,12:37:00,20/12/2014,B,442.5,200,88500,C2206095,ADANIENT,INE423A01024,18-12-2014,12:37:00,442.5,200,88500,Y,Settled
6668432,C1137666,DABUR,INE016A01026,18-12-2014,12:37:00,20/12/2014,S,235.45,451,106187.95,C2279900,DABUR,INE016A01026,18-12-2014,12:37:00,235.25,451,106097.75,N,Price mismatch between Buyer and Seller
114644,C1103470,8KMILES,INE650K01021,18-12-2014,12:38:00,20/12/2014,B,563,53,29839,C2292721,8KMILES,INE650K01021,18-12-2014,12:38:00,563,53,29839,Y,Settled
180081,C1154699,ABAN,INE421A01028,18-12-2014,12:38:00,20/12/2014,B,444.3,1056,469180.8,C2244870,ABAN,INE421A01028,18-12-2014,12:38:00,444.3,1056,469180.8,Y,Settled
355935,C1167969,ABIRLANUVO,INE069A01017 ,18-12-2014,12:38:00,20/12/2014,B,1689.95,440,743578,C2270454,ABIRLANUVO,INE069A01017 ,18-12-2014,12:38:00,1689.95,440,743578,Y,Settled
432841,C1131228,ACC,INE012A01025,18-12-2014,12:38:00,20/12/2014,B,1383.9,136,188210.4,C2236877,ACC,INE415A01038,18-12-2014,12:38:00,1383.9,136,188210.4,N,ISIN mismatch
510848,C1143568,ADANIENT,INE423A01024,18-12-2014,12:38:00,20/12/2014,B,442.6,2316,1025061.6,C2290172,ADANIENT,INE423A01024,18-12-2014,12:38:00,442.6,2316,1025061.6,Y,Settled
6668433,C1119221,DABUR,INE016A01026,18-12-2014,12:38:00,20/12/2014,S,235.25,715,168203.75,C2225155,DABUR,INE016A01026,18-12-2014,12:38:00,235.25,715,168203.75,Y,Settled
114645,C1192655,8KMILES,INE650K01021,18-12-2014,12:39:00,20/12/2014,B,564,118,66552,C2267003,8KMILES,INE650K01021,18-12-2014,12:39:00,564,118,66552,Y,Settled
180082,C1115734,ABAN,INE421A01028,18-12-2014,12:39:00,20/12/2014,B,443.5,1405,623117.5,C2253718,ABAN,INE421A01028,18-12-2014,12:39:00,443.5,1405,623117.5,Y,Settled
355936,C1110742,ABIRLANUVO,INE069A01017 ,18-12-2014,12:39:00,20/12/2014,B,1689.8,59,99698.2,C2215938,ABIRLANUVO,INE069A01017 ,18-12-2014,12:39:00,1689.8,59,99698.2,Y,Settled
432842,C1105937,ACC,INE012A01025,18-12-2014,12:39:00,20/12/2014,B,1385,590,817150,C2209220,ACC,INE415A01038,18-12-2014,12:39:00,1385,590,817150,N,ISIN mismatch
510849,C1106458,ADANIENT,INE423A01024,18-12-2014,12:39:00,20/12/2014,B,442.6,1203,532447.8,C2204541,ADANIENT,INE423A01024,18-12-2014,12:39:00,442.6,1203,532447.8,Y,Settled
6330800,C1104594,CRISIL,INE007A01025,18-12-2014,12:39:00,20/12/2014,B,1820,92,167440,C2247292,CRISIL,INE007A01025,18-12-2014,12:39:00,1820,92,167440,Y,Settled
6668434,C1143836,DABUR,INE016A01026,18-12-2014,12:39:00,20/12/2014,B,235.25,419,98569.75,C2268513,DABUR,INE016A01026,18-12-2014,12:39:00,235.25,419,98569.75,Y,Settled
114646,C1139960,8KMILES,INE650K01021,18-12-2014,12:40:00,20/12/2014,B,564,67,37788,C2281173,8KMILES,INE650K01021,18-12-2014,12:40:00,564,67,37789,N,Trade mismatch between Buyer and Seller
180083,C1180451,ABAN,INE421A01028,18-12-2014,12:40:00,20/12/2014,B,444,819,363636,C2239163,ABAN,INE421A01028,18-12-2014,12:40:00,444,819,363636,Y,Settled
432843,C1172649,ACC,INE012A01025,18-12-2014,12:40:00,20/12/2014,B,1385.5,902,1249721,C2208658,ACC,INE415A01038,18-12-2014,12:40:00,1385.5,902,1249721,N,ISIN mismatch
510850,C1196263,ADANIENT,INE423A01024,18-12-2014,12:40:00,20/12/2014,B,442.5,67,29647.5,C2223906,ADANIENT,INE423A01024,18-12-2014,12:40:00,442.5,67,29647.5,Y,Settled
16840,C1158816,3IINFOTECH,INE748C01020,18-12-2014,12:41:00,20/12/2014,S,7.5,2250,16875,C2265758,3IINFOTECH,INE748C01020,18-12-2014,12:41:00,7.5,2250,16875,Y,Settled
180084,C1105616,ABAN,INE421A01028,18-12-2014,12:41:00,20/12/2014,S,444.4,720,319968,C2294729,ABAN,INE421A01028,18-12-2014,12:41:00,444.4,720,319968,Y,Settled
355938,C1184787,ABIRLANUVO,INE069A01017 ,18-12-2014,12:41:00,20/12/2014,S,1689.6,30,50688,C2255837,ABIRLANUVO,INE069A01017 ,18-12-2014,12:41:00,1689.6,30,50688,Y,Settled
432844,C1114934,ACC,INE012A01025,18-12-2014,12:41:00,20/12/2014,B,1385.5,294,407337,C2254459,ACC,INE415A01038,18-12-2014,12:41:00,1385.5,294,407337,N,ISIN mismatch
6330801,C1128527,CRISIL,INE007A01025,18-12-2014,12:41:00,20/12/2014,B,1818.6,227,412822.2,C2257854,CRISIL,INE007A01025,18-12-2014,12:41:00,1818.6,227,412822.2,Y,Settled
180085,C1163093,ABAN,INE421A01028,18-12-2014,12:42:00,20/12/2014,B,444.5,1611,716089.5,C2295803,ABAN,INE421A01028,18-12-2014,12:42:00,444.5,1611,716089.5,Y,Settled
355939,C1190704,ABIRLANUVO,INE069A01017 ,18-12-2014,12:42:00,20/12/2014,B,1689.6,65,109824,C2288091,ABIRLANUVO,INE069A01017 ,18-12-2014,12:42:00,1689.6,65,109824,Y,Settled
432845,C1140716,ACC,INE012A01025,18-12-2014,12:42:00,20/12/2014,B,1386.35,714,989853.9,C2256754,ACC,INE415A01038,18-12-2014,12:42:00,1386.35,714,989853.9,N,ISIN mismatch
510852,C1187776,ADANIENT,INE423A01024,18-12-2014,12:42:00,20/12/2014,B,442.6,2176,963097.6,C2235917,ADANIENT,INE423A01024,18-12-2014,12:42:00,442.6,2176,963097.6,Y,Settled
6668437,C1108626,DABUR,INE016A01026,18-12-2014,12:42:00,20/12/2014,S,235.1,138,32443.8,C2292289,DABUR,INE016A01026,18-12-2014,12:42:00,235.1,138,32443.8,Y,Settled
16842,C1198743,3IINFOTECH,INE748C01020,18-12-2014,12:43:00,20/12/2014,B,7.45,701,5222.45,C2214129,3IINFOTECH,INE748C01020,18-12-2014,12:43:00,7.45,701,5222.45,Y,Settled
180086,C1135983,ABAN,INE421A01028,18-12-2014,12:43:00,20/12/2014,B,444.7,1504,668828.8,C2256178,ABAN,INE421A01028,18-12-2014,12:43:00,444.7,1504,668828.8,Y,Settled
355940,C1194216,ABIRLANUVO,INE069A01017 ,18-12-2014,12:43:00,20/12/2014,B,1689,79,133431,C2268885,ABIRLANUVO,INE069A01017 ,18-12-2014,12:43:00,1689,79,133431,Y,Settled
432846,C1187424,ACC,INE012A01025,18-12-2014,12:43:00,20/12/2014,B,1385,72,99720,C2282426,ACC,INE415A01038,18-12-2014,12:43:00,1385,72,99720,N,ISIN mismatch
510853,C1143809,ADANIENT,INE423A01024,18-12-2014,12:43:00,20/12/2014,B,442.8,2805,1242054,C2298554,ADANIENT,INE423A01024,18-12-2014,12:43:00,442.8,2805,1242054,Y,Settled
6668438,C1170930,DABUR,INE016A01026,18-12-2014,12:43:00,20/12/2014,B,235.1,2027,476547.7,C2278874,DABUR,INE016A01026,18-12-2014,12:43:00,235.1,2027,476547.7,Y,Settled
16843,C1167861,3IINFOTECH,INE748C01020,18-12-2014,12:44:00,20/12/2014,B,7.45,69,514.05,C2242363,3IINFOTECH,INE748C01020,18-12-2014,12:44:00,7.45,50,372.5,N,volume mismatch between Buyer and seller
180087,C1141886,ABAN,INE421A01028,18-12-2014,12:44:00,20/12/2014,B,444.5,498,221361,C2208176,ABAN,INE421A01028,18-12-2014,12:44:00,444.5,498,221361,Y,Settled
510854,C1116484,ADANIENT,INE423A01024,18-12-2014,12:44:00,20/12/2014,B,442.8,1274,564127.2,C2207295,ADANIENT,INE872H01027,18-12-2014,12:44:00,442.8,1274,564127.2,N,ISIN mismatch
6668439,C1133713,DABUR,INE016A01026,18-12-2014,12:44:00,20/12/2014,B,234.8,2610,612828,C2268127,DABUR,INE016A01026,18-12-2014,12:44:00,234.8,2610,612842,N,Trade mismatch between Buyer and Seller
16844,C1136867,3IINFOTECH,INE748C01020,18-12-2014,12:45:00,20/12/2014,B,7.5,4101,30757.5,C2214814,3IINFOTECH,INE748C01020,18-12-2014,12:45:00,7.5,4101,30757.5,Y,Settled
114647,C1169404,8KMILES,INE650K01021,18-12-2014,12:45:00,20/12/2014,B,562.7,40,22508,C2257760,8KMILES,INE650K01021,18-12-2014,12:45:00,562.7,40,22508,Y,Settled
180088,C1112733,ABAN,INE421A01028,18-12-2014,12:45:00,20/12/2014,S,444.7,1346,598566.2,C2250372,ABAN,INE421A01028,18-12-2014,12:45:00,444.7,1346,598566.2,Y,Settled
355942,C1122917,ABIRLANUVO,INE069A01017 ,18-12-2014,12:45:00,20/12/2014,B,1689.95,123,207863.85,C2277726,ABIRLANUVO,INE069A01017 ,18-12-2014,12:45:00,1689.95,123,207863.85,Y,Settled
432848,C1166461,ACC,INE012A01025,18-12-2014,12:45:00,20/12/2014,B,1385,3008,4166080,C2212058,ACC,INE415A01038,18-12-2014,12:45:00,1385,3008,4166080,N,ISIN mismatch
6668440,C1171070,DABUR,INE016A01026,18-12-2014,12:45:00,20/12/2014,S,234.7,266,62430.2,C2233591,DABUR,INE016A01026,18-12-2014,12:45:00,234.7,266,62430.2,Y,Settled
180089,C1102113,ABAN,INE421A01028,18-12-2014,12:46:00,20/12/2014,B,444.7,2605,1158443.5,C2278620,ABAN,INE421A01028,18-12-2014,12:46:00,444.7,2601,1156664.7,N,volume mismatch between Buyer and seller
355943,C1137566,ABIRLANUVO,INE069A01017 ,18-12-2014,12:46:00,20/12/2014,B,1690,491,829790,C2296022,ABIRLANUVO,INE158A01026,18-12-2014,12:46:00,1690,491,829790,N,ISIN mismatch
432849,C1123137,ACC,INE012A01025,18-12-2014,12:46:00,20/12/2014,B,1384,286,395824,C2244995,ACC,INE415A01038,18-12-2014,12:46:00,1384,286,395824,N,ISIN mismatch
510856,C1115677,ADANIENT,INE423A01024,18-12-2014,12:46:00,20/12/2014,B,442.8,2900,1284120,C2218834,ADANIENT,INE423A01024,18-12-2014,12:46:00,442.8,2900,1284120,Y,Settled
6668441,C1175725,DABUR,INE016A01026,18-12-2014,12:46:00,20/12/2014,S,234.6,892,209263.2,C2294058,DABUR,INE016A01026,18-12-2014,12:46:00,234.6,892,209263.2,Y,Settled
